StoryID,StoryText,StoryNext,StoryResult,StoryInterval,Sprite,AfterInterval,AcvUpdate,EndingTrigger
M17_35,“그렇게 나와줘야지.”$$유오수가 까르르 웃으며 언제 챙겼는지도 모를 장비로 마력석을 채굴합니다.$이 영롱하게 반짝이는 마력석을 보세요. 사실 이거 엄청 귀한 상급품 아닐까요…?$$정신력+1,m17_39,정+1,0,null,-,28#+1,0
M17_36,“어…음.. 너랑은 평생 싸우면 안 되겠다.”$$당신에 의해 산산조각이 난 마력석을 보며 오수가 슬금슬금 피합니다. 장비라도 찾을 걸 그랬나요.$그나저나 손이 아파오는 것 같습니다. 뼈가 부러진 건 아니겠죠…?$$체력-1,m17_39,체-1,0,null,-,-,0
M17_37,"“그래, 정말 고맙다. 정신이 확 드네.”$$유오수가 딱딱하게 굳은 표정으로 말합니다.$감옥에 갇히는 것 보단 조심하는 게 좋죠. 더군다나 당신은 이미 한 번 갇혀보고, 재판도 받아봤잖아요? $$체력+1",m17_39,체+1,0,null,-,-,0
M17_38,"앞으로 나아가던 당신의 팀은 커다란 몬스터의 시체를 발견했습니다.$징그러워도 참아요. 학점을 사랑하는거지 어떻게 몬스터까지 사랑할 수 있겠어요?$$“{name}, 땔감으로 쓸 나뭇가지 몇 개 가져와줘. 너무 추워서 기계가 작동이 안 돼.”$$내내 무뚝뚝한 표정으로 있던 민수가 당신에게 말을 건넵니다. 땔감 수집 미션이 추가되었군요.$미션에 꽤나 열중했는지, 당신도 모르는 새 팀원들이 있는 곳에서 좀 멀리 나와버린 것 같습니다. 낙오되고 싶은 게 아니라면 당장 돌아가는 게 좋겠어요.$$그런데… 이게 무슨 냄새죠? 타는 냄새 같은데요. 설마 벌써 불을 지폈을 리는 없는데…$정신을 차려보니 어느새 숲 안 가득 회색 연기가 뿌옇게 퍼져있습니다.",m17_40&m17_41,-,0,null,-,-,0
M17_39,"불!! 불입니다! 숲에 불이 난 게 확실해요!$당신은 고래고래 소리를 지르며 일행들이 있던 곳으로 서둘러 돌아갑니다.$…아, 연기를 너무 많이 마셨나봐요. 눈이 점점 감깁니다.",m17_42,-,0,null,-,-,0
M17_40,"불!! 불입니다! 어떤 미친 놈이 불을 낸 게 확실해요!$당신은 고래고래 소리를 지르며 일행들이 있던 곳으로 서둘러 돌아갑니다.$…아, 연기를 너무 많이 마셨을까요. 눈이 점점 감깁니다.",m17_42,-,0,null,-,-,0
M17_41,"앞으로 계속 나아가던 당신의 팀은 마력석 실험실을 발견했습니다.$여기저기 널려있는 실험 도구들과 폐기물들을 보세요. 여기서부터 오염이 시작된 게 확실하군요.$$“{name}, 광산 초입에 있던 자루 좀 가져다줄 수 있을까? 이걸 다 가져가려면 그게 있어야 할 것 같아서…”$$내내 조용히 있던 민주가 당신에게 말을 건넵니다. 자루 가져오기 미션이 추가되었군요.$돌아왔던 길을 다시 걷고 있는데, 무언가 굴러떨어지는 큰 소리가 울려옵니다.$$어라, 지금 진동 느껴지지 않아요? 당신의 발 밑, 광산 벽이 이상하게 떨리고 있다고요! 설마.. 광산이 무너지는 건가요?",m17_44&m17_44,-,0,null,-,-,0
M17_42,"머리 위로 크고 작은 돌덩이들이 떨어집니다.$당신은 황급히 머리를 감싸고 입구를 향해 달려갑니다.$이런, 방금 당신 앞에 커다란 바위가 떨어졌어요! 조심해요! 앞이 보이진 않지만 정신 차려야…",m17_45,-,0,null,-,-,0
M17_43,"머리 위로 크고 작은 돌덩이들이 떨어집니다.$당신은 온 힘을 다해 입구를 향해 달려갑니다.$이런, 방금 당신 뒤에 커다란 바위가 떨어졌어요! 조심해요! 더 빨리 달려야…",m17_45,-,0,null,-,-,0
M17_44,"…여긴 어디죠? 엔딩 후의 세계인가요?$아 그러면 당신이 아카데미아의 개발자군요. 언젠가는 꼭 한 번 만나보고 싶었는데….$$“정신차려.”$$오, 죽은 게 아니었군요. 당신 앞에 웬 젊은 남자가 서있습니다.$$“함부로 움직이지 않는 편이 좋을 거다. 치료를 해줄테니 가만히 있어.”$$낯선 남자가 알 수 없는 주문을 외우자 검은 문양이 나오며 당신을 감쌉니다.$어라…? 이걸 어디서 봤더라…",m17_46,-,0,null,-,-,0
M17_45,"“그래. 정확히는, 너의 부모를 안다.”$$낯선 이의 폭탄발언에 당신이 입만 뻐끔거리자 그가 씁쓸한 표정을 지으며 말을 잇습니다.$$“네 부모님은 내게 많은 영향을 미친 사람이었다. 지금의 나를 만들었다고 해도 과언은 아니지. 그때도 지금도… 널 외면할 수가 없었다.”$$표정과 다르게 그의 입에서 흘러나온 음성은 담담하기만 합니다.",m17_47&m17_48,-,0,27,-,-,0
M17_46,"“미안하지만 여기까지다. 다음에 보는 걸로 하지.”$$잠시만요, 아직 물어볼 게 809개나 남았어요!$당신이 그의 옷자락을 붙잡는 순간 그의 몸이 점점 흐려지더니 결국 사라지고 맙니다.",m17_49,-,0,null,-,-,0
M17_47,"“...무도회장에서, 아주 잠깐. 그때 내가 줬던 방어 기제는 제대로 작동했나보군. 이렇게 다시 만난 걸 보면 말이야.”$$무도회장과 방어 기제라면 설마… 그때 정원에서 만난 신사가 이 남자라고요? 하지만 전혀 다른 사람처럼 보이는걸요.$$“미안하지만 여기까지다. 다음에 보는걸로 하지.”$$잠시만요, 아직 물어볼 게 809개나 남았어요!$당신이 그의 옷자락을 붙잡는 순간 그의 몸이 점점 흐려지더니 결국 사라지고 맙니다.",m17_49,-,0,null,-,-,0
M17_48,"기묘했던 만남을 뒤로한 채 일행을 찾아나선 당신은 운 좋게도 멀지 않은 곳에서 그들을 발견해 합류할 수 있었습니다.$빠르게 몬스터 시체의 오염도를 분석한 당신과 일행은 이제 호수로 되돌아가기로 합니다.$다들 난데없이 벌어진 사건 때문에 지쳤는지 조용하네요.$$이제 거의 다 왔군요. 저 앞에서 수잔이 당신을 향해 손을 흔들어보입니다.$그런데 저 사람, 이제껏 저렇게 웃은 적이 있었던가요? 뭔가 섬뜩한 느낌입니다.$수잔에게 다가가려는 순간.$$쾅!!!!$$커다란 폭발음과 함께 당신은 다시 정신을 잃고 맙니다.$…이번에는 정말 죽은 거 맞죠? 하루에 두 번이나 죽을 고비를 넘기진 않을 거 아니에요.$그런데 바로 앞에 희미하게 보이는 사람은…$분명 전 솔과 아이작입니다. 설마 저 둘도 죽은 건 아니겠죠?",m17_50,-,0,null,-,-,0
M17_49,"“아! 정신차렸어? 다행이야, 정말로!”$$눈을 뜬 당신에게 전 솔이 서둘러 다가오며 안도의 한숨을 내쉽니다.$당신의 의문 가득한 표정을 알아차렸는지, 뒤따라 온 아이작이 간단히 설명합니다.$$“습격이 있었다, 오늘 나온 세 팀 전부에게. 공격을 피해 도망치던 와중 갑자기 큰 소리가 들려 이곳으로 와봤더니 네가 쓰러져있더군. 아무래도 저 기계가 폭발한 것 같다.”$$아이작이 가리킨 손 끝은 호수에 설치된 오염 측정기를 향하고 있습니다.",m17_51&m17_52,-,0,null,-,-,0
M17_50,"“지금 그게 문제가 아니야! 교수님도 실종되셨단 말이야. 우선 살아 나가는 게 중요해. 이 모든 일들을 우연이라 보기는 어렵지만…”$$전 솔이 한숨을 푹 내쉬며 말합니다.$$“{name}! 깨어났구나. 난 네가 영영 가 버리는 줄 알고 놀랐단 말이야!”$$어느새 다가온 유오수가 당장이라도 펑펑 울 것 같은 눈을 하고 당신의 어깨를 앞뒤로 흔듭니다.$$“아무튼 다행인데, 기계가 폭발하면서 튄 파편에 민수랑 민주가 부상을 당해서… 그다지 좋은 상황은 아니야. 우린 치료에 필요한 것들을 좀 찾아봐야겠어. 넌 일단 여기서 쉬는 게 낫겠다.”",m17_53,-,0,null,-,-,0
M17_51,"“그건 문제가 안 된다. 모든 팀의 교수님이 실종되셨다. 일단은 무사히 살아남는 게 우선인 것 같군. 이 모든 일들을 우연이라 보기는 어려우니까.”$$아이작이 굳은 표정으로 말합니다.$$“{name}! 깨어났구나. 난 네가 영영 가 버리는 줄 알고 놀랐단 말이야!”$$어느새 다가온 유오수가 당장이라도 펑펑 울 것 같은 눈을 하고 당신의 어깨를 앞뒤로 흔듭니다.$$“아무튼 다행인데, 기계가 폭발하면서 튄 파편에 민수랑 민주가 부상을 당해서… 그다지 좋은 상황은 아니야. 우린 치료에 필요한 것들을 좀 찾아봐야겠어. 넌 일단 여기서 쉬는 게 낫겠다.”",m17_53,-,0,null,-,-,0
M17_52,"그들이 떠난 후, 당신은 파편을 발견합니다. 이렇게 커다랗고 날카로운 파편이라니, 민수와 민주가 제발 무사해야 할텐데요.$엇, 잠시만요. 이 파편에 뭔가 그려져 있습니다.",m17_54,-,0,null,-,-,0
M17_53,섬찟한 감각에 당신은 일어나 주위를 둘러봅니다.$호수 주변을 배회하다가 사람이 없는 구석진 곳에서 수잔을 발견합니다.$$아는 사람을 발견했다는 안도감에 긴장을 풀려던 순간.$불현듯 당신의 시야에 들어온 것은 불과 몇 시간 전에도 봤었던 검은 문양입니다.,m17_55,-,0,31,-,-,0
M18_1,“이래서 눈치 빠른 애들은 싫다니까.”$$수잔이 반말을 하는 건 처음 들어보는군요. 그러고는 금이 간 안경을 신경질적으로 벗어던집니다.$유치원 선생님 같았던 표정은 온데간데 없고 차가움 만이 수잔의 얼굴에 가득합니다.$$“마법은 틀렸고 주술은 옳아.”$$이게 뜬금없이 무슨 소리죠? 주술이요? 그거 역사책에나 나오는 거 아니었어요?$혼란스러워하는 당신의 표정을 본 수잔은 작게 혀를 차더니 손바닥을 펼칩니다.,m18_1,-,0,32,-,-,0
M18_2,"“이게 주술이야. 마법보다도 훨씬 위대한 힘을 가진. 내가 이런 힘을 다룰 수 있게 된 건 다 그분 덕분이지. 너도 그분을 만난 적이 있지 않나?”$$그분…?$여전히 혼란스러운 표정의 당신이었지만 수잔은 개의치 않고 말을 잇습니다.$$“난 우리가 꽤 비슷하다고 생각해. 물론, 운이 좋았던 너와 달리 꽤나 길거리를 떠돌았지만. 중립지대? 그건 허울 좋은 이름일 뿐이야. 전쟁을 일으킨 놈들은 나 같은 전쟁고아들을 그 좁은 땅덩어리에 버려뒀어. 그래놓고 평화, 안전, 통제, 이딴 걸 외쳐대는 꼴이 우습지 않아?”",m18_2,-,0,null,-,-,0
M18_3,"“우린 강대국과 귀족들이 특권처럼 누리는 마법을 증오해. 하지만 주술은 모두에게 열려있는 공평한 것이지. 우린 네가 전쟁고아든, 쓰레기통을 뒤지며 먹을 걸 찾는 거지새끼든 상관 안 해. 주술은 모두를 포용하니까. 마법은 나를 버렸지만, 주술은 나를 구원했어.”$$모두를 포용한다라…$당신은 주변의 친구들을 떠올립니다. 가문의 부와 명예를 물려받을 귀족, 평생 호화를 누릴 황족, 제국을 다스릴 후계자…$그런데 당신은 그냥. 당신이네요.$아무런 배경도 연고도, 보장된 미래도 없는 혼자.$$“우리와 함께 가자. 가서 모두가 평등하고 공정한 세상을 만드는 거야.”",m18_3&m18_4,-,0,null,-,-,0
M18_4,수잔의 제안을 받아들인 당신은 주술회에 합류하게 됩니다.$2년 넘게 함께해온 친구들의 반대편에 서야 한다는 사실이 당신의 마음을 불편하게 만들었지만 모두가 평등한 세상을 만들겠다는 목표를 위해 단단히 마음 먹기로 합니다.,m18_5,-,0,null,-,-,0
M18_5,"“기회는 한 번 뿐이야. 함께할 생각이 없다면야, 어쩔 수 없지. 지금 당장 네 친구들한테 돌아가는 게 좋을거야. 아, 도망을 가라고 해야 하나? 행운을 빌어, 안녕.”$$뒷걸음질치며 빠르게 말을 마친 수잔이 주머니에서 무언가를 꺼내려고 합니다.$뭔진 모르겠지만 일단 막고 봐야겠어요!",m18_6,-,0,null,-,-,0
M18_6,"당신은 있는 힘껏 외쳤지만, 멈추란다고 멈출리가 없죠.$수잔은 손에 들린 부적을 찢더니 홀연히 사라집니다.",m18_7,-,0,null,-,-,0
M18_7,얼타고 있는 당신의 정신을 번쩍 들게 한 건 번쩍 빛나는 빛이었습니다. 무슨 일이 벌어진 게 분명해요.$당신은 급하게 일행이 있던 곳으로 돌아갑니다. 그리고 그곳에서는 이미 싸움이 한창입니다.$어떻게든 버티고는 있지만 이 싸움은 너무 불리합니다. 빠르게 판단을 마친 당신은 제일 가까이에 있는 아이작을 향해 달려갑니다.$$“{name}! 조심해라!”$$아이작은 당신을 공격하려던 습격자를 재빠르게 멀리 튕겨냅니다.,m18_8,-,0,null,-,-,0
M18_8,"“내 생각도 그렇다. 시간을 벌겠다.”$$고개를 끄덕인 당신은 일행을 향해 도망치라고 외치며 바닥에 쓰러진 부상자들을 일으키기 위해 움직입니다.$그러자 아이작이 넓게 마력을 펼쳐 일행들을 보호합니다.$$“여긴 내가 맡을 테니 다들 부상자를 데리고 도망쳐라!”$$어어, 여기 누가 쓰러져 있어요! 아예 정신을 잃은 것 같은데요.$다행히 숨은 쉬고 있습니다. 어쩌죠? (일러스트)",m18_9&m18_10&m18_11&m18_12,-,0,33,-,-,0
M18_9,"아무리 그래도 두고 갈 순 없죠. 당신이 쓰러진 친구를 업으려는데, 뒤에서 공격이 날아드는 바람에 넘어지고 맙니다.$그 공격으로 친구는 죽고 당신은 부상을 입었지만 끝까지 남아서 방어하던 아이작이 당신만 겨우 챙겨 일행과 합류합니다.$$체력-1",m18_13,체-1,0,null,-,-,0
M18_10,기절한 사람을 데려가는 게 어디 쉽나요…$당신은 죄책감이 남지만 어쩔 수 없다고 생각하며 혼자 무사히 도망칩니다.$$정신력-1,m18_13,정-1,0,null,-,-,0
M18_11,"그동안 훈련을 열심히 해두길 잘했어요. 당신과 친구 모두 무사히 먼저 가던 일행과 합류합니다.$$무력+1, 정신력+1",m18_13,무+1&정+1,0,null,-,29#+1,0
M18_12,"그동안 공부를 열심히 해두길 잘했어요.$뒤에서 아이작이 미처 막지 못한 공격이 간간이 날아들었지만 무사히 피해서 앞서가던 일행과 합류합니다.$$마력+1, 정신력+1",m18_13,마+1&정+1,0,null,-,29#+1,0
M18_13,"부상자들까지 데리고 적들을 따돌리기란 쉽지 않죠.$다들 지쳐갈 즈음 결국 막다른 길을 마주하고 맙니다. 고개를 들어보니 까마득히 높은 절벽 밑입니다.$아, 이렇게 끝인 걸까요. 탈을 쓴 습격자들이 뒤쫓아오고야 말았습니다. 아까보다 더 많아진 것 같아요.$$“자, 이쯤하면 됐어요. 깜짝 카메라 나와주세요~”$“돌아가면 의사부터 추천해줘야겠군”$$유오수의 헛소리에 아이작이 기가 찬다는 듯 대꾸합니다. 하지만, 글쎄요. 지금은 의사가 아니라 장의사가 필요할 것 같은데요…$그 순간, 습격자들의 뒤편 멀리 익숙한 남자와 눈이 마주칩니다.$이내 그 남자가 등을 돌리자, 습격자들도 마치 그와 한 몸인 듯 그를 따라 물러나더니 바람처럼 사라졌습니다.$$“뭐야, 어디로 간 거지?”$$잔뜩 날을 세운 채 긴장하고 있던 전 솔이 얼떨떨하게 말합니다.$어라, 근데 방금 어디서 나팔 소리 같은 거 들리지 않았어요?$$“이 소리는… 우릴 구하러 온 것 같다.”",m18_14,-,0,null,-,-,0
